"Reference","JulianDate","Gear","Longitude","Latitude","StartDepth","Zone","month","year","starttime","effort","n","season","CPUE"
"TBM2015110607",307,300,-82.7157,27.559183,4.8,"E",11,2015,12,14.0828,0,1,0
"TBM2015110608",307,300,-82.585533,27.510616,4.8,"E",11,2015,13,14.824,0,1,0
"TBM2015110703",308,300,-82.581866,27.87515,2.8,"B",11,2015,9,14.824,0,1,0
"TBM2015110706",308,300,-82.547233,27.933916,2,"A",11,2015,11,14.824,0,1,0
"TBM2015110707",308,300,-82.5438,27.92375,3.5,"A",11,2015,12,14.0828,0,1,0
"TBM2015110901",316,160,-82.731283,27.640816,0.6,"D",11,2015,8,41.2,0,1,0
"TBM2015110903",316,160,-82.714033,27.697883,0.7,"D",11,2015,10,41.2,0,1,0
"TBM2015110907",316,160,-82.729266,27.67675,1,"D",11,2015,12,41.2,0,1,0
"TBM2015111003",320,160,-82.4287,27.868716,1.7,"C",11,2015,10,41.2,0,1,0
"TBM2015111005",320,160,-82.4834,27.891916,0.6,"C",11,2015,12,41.2,0,1,0
"TBM2015111006",320,160,-82.427616,27.932066,0.9,"C",11,2015,13,41.2,0,1,0
"TBM2015111101",309,160,-82.613166,27.9705,1.2,"A",11,2015,8,41.2,0,1,0
"TBM2015111103",309,160,-82.65915,27.911533,1.1,"A",11,2015,9,41.2,0,1,0
"TBM2015111104",309,160,-82.683783,27.91635,0.9,"A",11,2015,10,41.2,0,1,0
"TBM2015111106",309,160,-82.716583,27.957333,0.6,"A",11,2015,11,41.2,0,1,0
"TBM2015111107",309,300,-82.680933,28.022616,2.5,"A",11,2015,12,14.824,0,1,0
"TBM2015111206",307,160,-82.612533,27.5422,0.7,"E",11,2015,14,41.2,0,1,0
"TBM2015111306",314,300,-82.493216,27.4774,1.2,"N",11,2015,10,5.9296,0,1,0
"TBM2015111307",314,300,-82.506866,27.4885,2.2,"N",11,2015,11,6.6708,0,1,0
"TBM2015111308",314,300,-82.545416,27.504083,2.2,"M",11,2015,11,7.412,0,1,0
"TBM2015111315",314,300,-82.48745,27.526066,1.8,"M",11,2015,13,7.412,0,1,0
"TBM2015111316",314,300,-82.502616,27.527766,1.9,"M",11,2015,13,7.412,0,1,0
"TBM2015111409",310,300,-82.358016,27.857016,1.8,"K",11,2015,11,7.412,0,1,0
"TBM2015111410",310,300,-82.373816,27.857783,1.9,"K",11,2015,12,7.412,0,1,0
"TBM2015111502",309,300,-82.633683,27.740216,2.3,"B",11,2015,9,14.824,0,1,0
"TBM2015111503",309,300,-82.61355,27.716583,6.4,"B",11,2015,9,14.824,0,1,0
"TBM2015111506",309,300,-82.7354,27.676666,2,"D",11,2015,11,14.824,0,1,0
"TBM2015111507",309,300,-82.720183,27.695616,6.4,"D",11,2015,13,13.3416,0,1,0
"TBM2015120104",335,160,-82.572433,27.63615,0.8,"E",12,2015,11,41.2,0,1,0
"TBM2015120105",335,160,-82.5689,27.633683,0.5,"E",12,2015,12,41.2,0,1,0
"TBM2015120106",335,300,-82.572266,27.63785,2.8,"E",12,2015,13,14.824,0,1,0
"TBM2015120107",335,300,-82.623083,27.663816,6.3,"B",12,2015,14,14.0828,0,1,0
"TBM2015120209",338,300,-82.34305,27.86075,1.5,"K",12,2015,11,7.412,0,1,0
"TBM2015120210",338,300,-82.389583,27.85655,4,"K",12,2015,12,6.6708,0,1,0
"TBM2015120304",335,300,-82.59965,27.873216,3.3,"B",12,2015,10,14.0828,0,1,0
"TBM2015120305",335,300,-82.665833,27.926566,2.1,"A",12,2015,11,14.824,0,1,0
"TBM2015120307",335,300,-82.55165,27.94815,2.1,"A",12,2015,12,14.824,0,1,0
"TBM2015120309",335,300,-82.566683,27.918533,4.2,"A",12,2015,14,14.0828,0,1,0
"TBM2015120403",337,160,-82.67975,28.011516,0.9,"A",12,2015,10,41.2,0,1,0
"TBM2015120404",337,160,-82.696066,27.975533,1,"A",12,2015,11,41.2,0,1,0
"TBM2015120406",337,160,-82.579966,27.969566,1.5,"A",12,2015,13,41.2,0,1,0
"TBM2015120501",336,160,-82.600016,27.86645,1.4,"B",12,2015,8,41.2,0,1,0
"TBM2015120504",336,160,-82.555,27.8494,0.6,"B",12,2015,11,41.2,0,1,0
"TBM2015120505",336,160,-82.551066,27.851483,0.8,"B",12,2015,12,41.2,0,1,0
"TBM2015120506",336,160,-82.548083,27.85235,0.4,"B",12,2015,12,41.2,0,1,0
"TBM2015120507",336,160,-82.53435,27.89815,1.6,"A",12,2015,13,41.2,0,1,0
"TBM2015120601",343,300,-82.48025,27.7306,2.1,"C",12,2015,9,14.824,0,1,0
"TBM2015120604",343,300,-82.500833,27.724916,2.6,"C",12,2015,10,14.824,0,1,0
"TBM2015120605",343,300,-82.53665,27.799383,5.3,"B",12,2015,10,14.0828,0,1,0
"TBM2015120607",343,300,-82.445833,27.89605,4.6,"C",12,2015,12,14.0828,0,1,0
"TBM2015120609",343,300,-82.417183,27.855966,2.3,"C",12,2015,13,14.824,0,1,0
"TBM2015120701",342,300,-82.670533,27.69315,2.7,"D",12,2015,8,14.0828,0,1,0
"TBM2015120703",342,300,-82.69095,27.65435,2.1,"D",12,2015,10,14.824,0,1,0
"TBM2015120705",342,160,-82.690666,27.668816,0.6,"D",12,2015,11,41.2,0,1,0
"TBM2015120708",342,160,-82.680083,27.689366,0.5,"D",12,2015,13,41.2,0,1,0
"TBM2015120710",342,160,-82.679983,27.6962,1.6,"D",12,2015,14,41.2,0,1,0
"TBM2015120806",337,300,-82.479233,27.710816,1,"L",12,2015,10,6.6708,0,1,0
"TBM2015120807",337,300,-82.474616,27.712383,1.2,"L",12,2015,10,6.6708,0,1,0
"TBM2015120808",337,300,-82.4591,27.71355,4.4,"L",12,2015,10,6.6708,0,1,0
"TBM2015120809",337,300,-82.4477,27.690133,2,"L",12,2015,11,7.412,0,1,0
"TBM2015120810",337,300,-82.438316,27.673066,4.4,"L",12,2015,11,6.6708,0,1,0
"TBM2015120811",337,300,-82.422633,27.670783,2,"L",12,2015,12,6.6708,0,1,0
"TBM2015120903",344,160,-82.62585,27.505483,1.5,"E",12,2015,9,41.2,0,1,0
"TBM2015120904",344,300,-82.6261,27.525516,2.4,"E",12,2015,10,15.5652,0,1,0
"TBM2015120905",344,160,-82.640933,27.524233,1.2,"E",12,2015,11,41.2,0,1,0
"TBM2015120906",344,300,-82.712433,27.549466,5.1,"E",12,2015,12,14.0828,0,1,0
"TBM2015120909",344,160,-82.584416,27.566733,1.2,"E",12,2015,14,41.2,0,1,0
"TBM2015121001",341,160,-82.4173,27.848116,1,"C",12,2015,9,41.2,0,1,0
"TBM2015121005",341,160,-82.413866,27.932483,0.5,"C",12,2015,10,41.2,0,1,0
"TBM2015121007",341,160,-82.482266,27.891083,1,"C",12,2015,12,41.2,0,1,0
"TBM2015121008",341,160,-82.46215,27.74985,0.5,"C",12,2015,14,41.2,0,1,0
"TBM2015121106",341,300,-82.5106,27.481133,1.8,"N",12,2015,10,7.412,0,1,0
"TBM2015121107",341,300,-82.50565,27.487633,2.1,"N",12,2015,10,7.412,0,1,0
"TBM2015121114",341,300,-82.49485,27.52365,2.3,"M",12,2015,13,7.412,0,1,0
"TBM2015121115",341,300,-82.50505,27.525266,1.7,"M",12,2015,13,7.412,0,1,0
"TBM2015121116",341,300,-82.513016,27.521216,1.8,"M",12,2015,13,7.412,0,1,0
"TBM2016010101",7,160,-82.431766,27.8243,1.7,"C",1,2016,9,41.2,0,1,0
"TBM2016010102",7,160,-82.396366,27.8448,0.7,"C",1,2016,10,41.2,0,1,0
"TBM2016010106",7,160,-82.413833,27.9314,0.7,"C",1,2016,12,41.2,0,1,0
"TBM2016010107",7,160,-82.414416,27.898816,0.7,"C",1,2016,13,41.2,0,1,0
"TBM2016010201",11,300,-82.7143,27.618666,5.8,"D",1,2016,9,14.0828,0,1,0
"TBM2016010203",11,300,-82.68605,27.64415,2,"D",1,2016,9,14.824,0,1,0
"TBM2016010204",11,160,-82.677833,27.65695,1.5,"D",1,2016,10,41.2,0,1,0
"TBM2016010206",11,160,-82.72905,27.676583,1.5,"D",1,2016,12,41.2,0,1,0
"TBM2016010301",14,160,-82.617483,27.970083,2.3,"A",1,2016,9,41.2,0,1,0
"TBM2016010303",14,160,-82.62175,27.9947,2.4,"A",1,2016,10,41.2,0,1,0
"TBM2016010304",14,160,-82.6801,28.011733,0.8,"A",1,2016,11,41.2,0,1,0
"TBM2016010306",14,160,-82.5334,27.89595,2.4,"A",1,2016,12,41.2,0,1,0
"TBM2016010402",11,300,-82.497366,27.751683,2.9,"C",1,2016,10,14.824,0,1,0
"TBM2016010403",11,300,-82.4744,27.730816,2.3,"C",1,2016,11,14.824,0,1,0
"TBM2016010405",11,300,-82.42585,27.8708,3.1,"C",1,2016,12,14.824,0,1,0
"TBM2016010407",11,300,-82.4853,27.918716,2.2,"C",1,2016,13,14.824,0,1,0
"TBM2016010501",13,160,-82.625783,27.5054,1.8,"E",1,2016,8,41.2,0,1,0
"TBM2016010504",13,160,-82.647116,27.532816,1,"E",1,2016,11,41.2,0,1,0
"TBM2016010505",13,160,-82.592716,27.594566,0.4,"E",1,2016,12,41.2,0,1,0
"TBM2016010506",13,160,-82.6203,27.5422,0.5,"E",1,2016,13,41.2,0,1,0
"TBM2016010507",13,160,-82.59285,27.5354,0.4,"E",1,2016,14,41.2,0,1,0
"TBM2016010608",20,300,-82.484066,27.526766,2,"M",1,2016,11,8.1532,0,1,0
"TBM2016010609",20,300,-82.485883,27.519416,1,"M",1,2016,11,6.6708,0,1,0
"TBM2016010610",20,300,-82.5101,27.5265,1,"M",1,2016,11,6.6708,0,1,0
"TBM2016010611",20,300,-82.5096,27.515233,2,"M",1,2016,12,7.412,0,1,0
"TBM2016010616",20,300,-82.504266,27.482433,1.9,"N",1,2016,13,7.412,0,1,0
"TBM2016010617",20,300,-82.492783,27.474733,1.3,"N",1,2016,13,6.6708,0,1,0
"TBM2016010714",19,300,-82.380616,27.858533,3,"K",1,2016,12,6.6708,0,1,0
"TBM2016010715",19,300,-82.3393,27.863416,1.2,"K",1,2016,12,7.412,0,1,0
"TBM2016010801",12,160,-82.677066,27.6967,2,"D",1,2016,8,41.2,0,1,0
"TBM2016010802",12,300,-82.634966,27.700066,2.6,"B",1,2016,9,14.824,0,1,0
"TBM2016010803",12,160,-82.6217,27.788983,1.1,"B",1,2016,10,41.2,0,1,0
"TBM2016010804",12,160,-82.597766,27.825966,1.4,"B",1,2016,11,41.2,0,1,0
"TBM2016010805",12,160,-82.552366,27.847416,1,"B",1,2016,12,41.2,0,1,0
"TBM2016010806",12,160,-82.552583,27.859816,2,"B",1,2016,13,41.2,0,1,0
"TBM2016010905",7,300,-82.436166,27.675116,2,"L",1,2016,10,6.6708,0,1,0
"TBM2016010906",7,300,-82.4316,27.6794,1.4,"L",1,2016,10,5.9296,0,1,0
"TBM2016010907",7,300,-82.445783,27.6901,2.2,"L",1,2016,11,7.412,0,1,0
"TBM2016010911",7,300,-82.461316,27.711266,3.4,"L",1,2016,12,6.6708,0,1,0
"TBM2016010912",7,300,-82.46405,27.709166,1.5,"L",1,2016,12,5.9296,0,1,0
"TBM2016010913",7,300,-82.480666,27.712033,1.8,"L",1,2016,12,6.6708,0,1,0
"TBM2016011002",13,300,-82.5886,27.973783,2,"A",1,2016,9,14.824,0,1,0
"TBM2016011003",13,300,-82.675883,27.9588,2.8,"A",1,2016,10,14.824,0,1,0
"TBM2016011007",13,300,-82.54605,27.919416,3.3,"A",1,2016,12,14.824,0,1,0
"TBM2016011102",21,300,-82.695316,27.574833,6.2,"E",1,2016,9,14.824,0,1,0
"TBM2016011103",21,300,-82.580266,27.672883,7.1,"E",1,2016,10,14.824,0,1,0
"TBM2016011108",21,300,-82.589083,27.557716,3.3,"E",1,2016,12,14.824,0,1,0
"TBM2016011201",14,300,-82.547566,27.836,3.5,"B",1,2016,9,14.0828,0,1,0
"TBM2016011202",14,300,-82.56115,27.802416,4.2,"B",1,2016,9,14.0828,0,1,0
"TBM2016020102",35,300,-82.443,27.824233,3,"C",2,2016,10,13.3416,0,2,0
"TBM2016020104",35,300,-82.467916,27.864533,4.1,"C",2,2016,12,15.5652,0,2,0
"TBM2016020107",35,300,-82.4523,27.886133,4.5,"C",2,2016,14,14.0828,0,2,0
"TBM2016020108",35,300,-82.39275,27.946166,4.3,"C",2,2016,15,15.5652,0,2,0
"TBM2016020201",46,160,-82.61,28.005033,2.4,"A",2,2016,9,41.2,0,2,0
"TBM2016020202",46,160,-82.68505,27.98975,0.8,"A",2,2016,11,41.2,0,2,0
"TBM2016020203",46,160,-82.665883,27.964233,1.8,"A",2,2016,12,41.2,0,2,0
"TBM2016020204",46,160,-82.692383,27.961033,1,"A",2,2016,12,41.2,0,2,0
"TBM2016020206",46,160,-82.619233,27.882533,0.5,"B",2,2016,14,41.2,0,2,0
"TBM2016020307",33,300,-82.493766,27.477383,1.1,"N",2,2016,10,7.412,0,2,0
"TBM2016020308",33,300,-82.501933,27.48035,1.2,"N",2,2016,11,5.9296,0,2,0
"TBM2016020309",33,300,-82.526933,27.499216,1.6,"M",2,2016,11,5.9296,0,2,0
"TBM2016020310",33,300,-82.527633,27.501483,2.1,"M",2,2016,11,6.6708,0,2,0
"TBM2016020318",33,300,-82.48525,27.51815,1.2,"M",2,2016,14,7.412,0,2,0
"TBM2016020319",33,300,-82.484233,27.52115,2,"M",2,2016,14,6.6708,0,2,0
"TBM2016020401",34,160,-82.60905,27.53165,1.5,"E",2,2016,10,41.2,0,2,0
"TBM2016020402",34,160,-82.5765,27.569716,0.6,"E",2,2016,11,41.2,0,2,0
"TBM2016020403",34,160,-82.596933,27.584866,0.9,"E",2,2016,12,41.2,0,2,0
"TBM2016020404",34,160,-82.546516,27.658483,0.6,"E",2,2016,13,41.2,0,2,0
"TBM2016020405",34,160,-82.536433,27.675116,0.7,"E",2,2016,14,41.2,0,2,0
"TBM2016020501",42,160,-82.460016,27.939633,2,"C",2,2016,9,41.2,0,2,0
"TBM2016020506",42,160,-82.41495,27.803683,0.9,"C",2,2016,13,41.2,0,2,0
"TBM2016020507",42,160,-82.3983,27.850716,0.7,"C",2,2016,14,41.2,0,2,0
"TBM2016020508",42,160,-82.40445,27.857316,0.9,"C",2,2016,15,41.2,0,2,0
"TBM2016020603",43,300,-82.655783,27.6538,3.3,"D",2,2016,10,14.824,0,2,0
"TBM2016020604",43,300,-82.615683,27.67145,5.9,"E",2,2016,10,14.824,0,2,0
"TBM2016020606",43,300,-82.599766,27.75005,4.5,"B",2,2016,12,14.824,0,2,0
"TBM2016020608",43,300,-82.54135,27.833966,2.9,"B",2,2016,14,15.5652,0,2,0
"TBM2016020705",35,160,-82.719666,27.638566,1,"D",2,2016,12,41.2,0,2,0
"TBM2016020706",35,160,-82.72445,27.6311,0.7,"D",2,2016,13,41.2,0,2,0
"TBM2016020707",35,160,-82.721733,27.673,1.1,"D",2,2016,14,41.2,0,2,0
"TBM2016020708",35,300,-82.718883,27.676933,2.2,"D",2,2016,16,13.3416,0,2,0
"TBM2016020814",33,300,-82.389166,27.856233,1.5,"K",2,2016,12,6.6708,1,2,0.149907057624273
"TBM2016020815",33,300,-82.3409,27.8631,1.8,"K",2,2016,13,7.412,0,2,0
"TBM2016020902",43,300,-82.660683,27.588916,4.1,"E",2,2016,10,14.824,0,2,0
"TBM2016020903",43,300,-82.634266,27.574183,3.3,"E",2,2016,10,14.824,0,2,0
"TBM2016021001",36,300,-82.455933,27.699,2.9,"L",2,2016,8,7.412,0,2,0
"TBM2016021002",36,300,-82.436916,27.674366,2.4,"L",2,2016,9,7.412,0,2,0
"TBM2016021003",36,300,-82.43895,27.672666,4,"L",2,2016,9,7.412,0,2,0
"TBM2016021012",36,300,-82.467866,27.710383,1.2,"L",2,2016,12,7.412,0,2,0
"TBM2016021013",36,300,-82.474133,27.718133,1.6,"L",2,2016,13,6.6708,0,2,0
"TBM2016021014",36,300,-82.465466,27.715466,1.6,"L",2,2016,13,6.6708,0,2,0
"TBM2016021101",48,160,-82.551983,27.847733,1,"B",2,2016,8,41.2,0,2,0
"TBM2016021105",48,160,-82.592383,27.826066,1,"B",2,2016,10,41.2,0,2,0
"TBM2016021106",48,160,-82.628166,27.756833,0.9,"B",2,2016,11,41.2,0,2,0
"TBM2016021205",42,300,-82.559416,27.94145,3.8,"A",2,2016,10,16.3064,0,2,0
"TBM2016021208",42,300,-82.6219,27.94425,4.1,"A",2,2016,11,14.0828,0,2,0
"TBM2016021209",42,300,-82.603066,27.890666,1.9,"A",2,2016,12,14.0828,0,2,0
"TBM2016021210",42,300,-82.560033,27.88245,2.7,"B",2,2016,13,14.824,0,2,0
"TBM2016030114",62,300,-82.334683,27.864133,1.6,"K",3,2016,13,7.412,0,2,0
"TBM2016030115",62,300,-82.379966,27.858583,3.1,"K",3,2016,13,8.1532,0,2,0
"TBM2016030204",63,160,-82.516133,27.696466,0.7,"E",3,2016,11,41.2,0,2,0
"TBM2016030205",63,160,-82.510033,27.702516,0.8,"C",3,2016,11,41.2,0,2,0
"TBM2016030206",63,160,-82.538716,27.669916,0.5,"E",3,2016,13,41.2,0,2,0
"TBM2016030301",68,160,-82.600716,27.8757,1.6,"B",3,2016,9,41.2,0,2,0
"TBM2016030303",68,160,-82.59435,27.8439,0.6,"B",3,2016,11,41.2,0,2,0
"TBM2016030304",68,160,-82.6173,27.819283,0.5,"B",3,2016,13,41.2,0,2,0
"TBM2016030305",68,160,-82.641533,27.703083,1,"B",3,2016,15,41.2,0,2,0
"TBM2016030402",67,300,-82.6876,27.54385,4.5,"E",3,2016,10,14.0828,0,2,0
"TBM2016030405",67,300,-82.70475,27.564966,5.9,"E",3,2016,11,14.0828,0,2,0
"TBM2016030407",67,300,-82.59375,27.627133,4.5,"E",3,2016,13,14.824,0,2,0
"TBM2016030501",62,160,-82.66745,27.913516,0.7,"A",3,2016,9,41.2,0,2,0
"TBM2016030503",62,160,-82.681366,28.013016,1,"A",3,2016,11,41.2,0,2,0
"TBM2016030505",62,160,-82.611,27.99055,0.4,"A",3,2016,13,41.2,0,2,0
"TBM2016030506",62,160,-82.594866,27.974033,0.4,"A",3,2016,15,41.2,0,2,0
"TBM2016030606",63,300,-82.473583,27.713983,1.9,"L",3,2016,10,6.6708,0,2,0
"TBM2016030607",63,300,-82.47565,27.712766,1.2,"L",3,2016,10,6.6708,0,2,0
"TBM2016030608",63,300,-82.449216,27.7075,1.3,"L",3,2016,10,5.9296,0,2,0
"TBM2016030609",63,300,-82.450766,27.6906,2,"L",3,2016,11,6.6708,0,2,0
"TBM2016030610",63,300,-82.445766,27.6854,1.4,"L",3,2016,11,6.6708,0,2,0
"TBM2016030612",63,300,-82.433,27.678683,1.4,"L",3,2016,12,8.1532,0,2,0
"TBM2016030701",68,300,-82.472483,27.861516,3.5,"C",3,2016,9,14.824,0,2,0
"TBM2016030702",68,300,-82.428016,27.801216,3.1,"C",3,2016,10,14.0828,0,2,0
"TBM2016030704",68,300,-82.41635,27.788833,3.7,"C",3,2016,11,14.824,0,2,0
"TBM2016030707",68,300,-82.41575,27.940916,4.5,"C",3,2016,13,14.0828,0,2,0
"TBM2016030802",78,300,-82.737916,27.717216,5,"D",3,2016,10,14.824,0,2,0
"TBM2016030807",78,300,-82.655683,27.6482,4,"D",3,2016,13,14.824,0,2,0
"TBM2016030808",78,160,-82.674216,27.645683,0.8,"D",3,2016,14,41.2,0,2,0
"TBM2016030809",78,160,-82.738333,27.645,1,"D",3,2016,15,41.2,0,2,0
"TBM2016030810",78,160,-82.7194,27.624033,0.8,"D",3,2016,16,41.2,0,2,0
"TBM2016030902",74,160,-82.4695,27.834866,0.8,"C",3,2016,10,41.2,0,2,0
"TBM2016030905",74,160,-82.414066,27.934466,0.5,"C",3,2016,12,41.2,0,2,0
"TBM2016030906",74,160,-82.413766,27.931616,0.5,"C",3,2016,13,41.2,0,2,0
"TBM2016031001",69,300,-82.60285,27.768516,5.6,"B",3,2016,9,14.0828,0,2,0
"TBM2016031002",69,300,-82.593816,27.75935,4.6,"B",3,2016,9,14.824,0,2,0
"TBM2016031003",69,300,-82.565683,27.753333,3.6,"B",3,2016,10,11.8592,0,2,0
"TBM2016031102",82,160,-82.612533,27.550116,1.4,"E",3,2016,9,41.2,0,2,0
"TBM2016031104",82,160,-82.688383,27.514433,1.5,"E",3,2016,12,41.2,0,2,0
"TBM2016031105",82,160,-82.662633,27.522966,0.7,"E",3,2016,12,41.2,0,2,0
"TBM2016031201",69,300,-82.676116,27.98245,3.2,"A",3,2016,8,14.824,0,2,0
"TBM2016031203",69,300,-82.64585,27.942783,3.2,"A",3,2016,10,14.824,0,2,0
"TBM2016031205",69,300,-82.5649,27.94265,3.2,"A",3,2016,11,14.824,0,2,0
"TBM2016031307",62,300,-82.495516,27.472666,1.5,"N",3,2016,10,6.6708,0,2,0
"TBM2016031308",62,300,-82.523333,27.493533,1.4,"N",3,2016,11,6.6708,0,2,0
"TBM2016031309",62,300,-82.5576,27.502583,2.4,"M",3,2016,11,7.412,0,2,0
"TBM2016031318",62,300,-82.48075,27.52615,1.5,"M",3,2016,14,6.6708,0,2,0
"TBM2016031319",62,300,-82.495783,27.52445,2.5,"M",3,2016,14,7.412,0,2,0
"TBM2016031320",62,300,-82.512583,27.513733,2.3,"M",3,2016,14,7.412,0,2,0
"TBM2016040105",95,300,-82.457866,27.76225,2.7,"C",4,2016,11,14.0828,0,2,0
"TBM2016040106",95,300,-82.41285,27.813933,1.8,"C",4,2016,12,15.5652,0,2,0
"TBM2016040201",96,300,-82.482483,27.8116,2.3,"C",4,2016,9,14.824,0,2,0
"TBM2016040202",96,300,-82.610166,27.783983,2.4,"B",4,2016,10,14.824,0,2,0
"TBM2016040206",96,300,-82.549933,27.838933,2.1,"B",4,2016,11,14.0828,0,2,0
"TBM2016040301",95,160,-82.43075,27.943916,0.5,"C",4,2016,10,41.2,0,2,0
"TBM2016040302",95,160,-82.413616,27.845966,1.9,"C",4,2016,11,41.2,0,2,0
"TBM2016040303",95,160,-82.395216,27.841183,0.5,"C",4,2016,12,41.2,0,2,0
"TBM2016040304",95,160,-82.5203,27.693133,0.5,"E",4,2016,13,41.2,0,2,0
"TBM2016040305",95,160,-82.485666,27.7106,0.8,"C",4,2016,14,41.2,0,2,0
"TBM2016040401",117,160,-82.558933,27.966116,1,"A",4,2016,9,41.2,0,2,0
"TBM2016040402",117,160,-82.680533,27.998166,0.5,"A",4,2016,10,41.2,0,2,0
"TBM2016040403",117,160,-82.695116,27.976266,1,"A",4,2016,11,41.2,0,2,0
"TBM2016040405",117,160,-82.62255,27.886066,0.7,"A",4,2016,13,41.2,0,2,0
"TBM2016040502",112,300,-82.6449,27.5645,4.2,"E",4,2016,9,14.824,0,2,0
"TBM2016040503",112,300,-82.629266,27.576166,2.7,"E",4,2016,10,14.824,0,2,0
"TBM2016040504",112,300,-82.587933,27.695133,6,"B",4,2016,11,14.824,0,2,0
"TBM2016040505",112,300,-82.5276,27.726683,6.9,"C",4,2016,12,13.3416,0,2,0
"TBM2016040601",96,300,-82.718,27.590433,7.5,"E",4,2016,8,14.0828,0,2,0
"TBM2016040604",96,300,-82.734333,27.68875,7.5,"D",4,2016,11,14.0828,0,2,0
"TBM2016040606",96,160,-82.709183,27.71655,1.5,"D",4,2016,12,41.2,0,2,0
"TBM2016040607",96,160,-82.715783,27.65295,0.9,"D",4,2016,14,41.2,0,2,0
"TBM2016040714",109,300,-82.351533,27.856016,1.4,"K",4,2016,14,6.6708,0,2,0
"TBM2016040715",109,300,-82.3714,27.857483,1.5,"K",4,2016,15,5.9296,0,2,0
"TBM2016040801",99,300,-82.629316,27.94265,4.8,"A",4,2016,8,14.0828,0,2,0
"TBM2016040805",99,300,-82.58255,27.955816,4.8,"A",4,2016,10,14.0828,0,2,0
"TBM2016040808",99,300,-82.58895,27.973966,2,"A",4,2016,12,13.3416,1,2,0.0749535288121365
"TBM2016040901",98,160,-82.601333,27.5173,1.6,"E",4,2016,9,41.2,0,2,0
"TBM2016040904",98,160,-82.623266,27.56195,0.6,"E",4,2016,12,41.2,0,2,0
"TBM2016040905",98,160,-82.616366,27.583533,2,"E",4,2016,13,41.2,0,2,0
"TBM2016040906",98,160,-82.582366,27.547883,0.6,"E",4,2016,14,41.2,2,2,0.0485436893203883
"TBM2016041001",97,160,-82.623116,27.852133,1.8,"B",4,2016,9,41.2,0,2,0
"TBM2016041002",97,160,-82.613766,27.855,1.5,"B",4,2016,10,41.2,0,2,0
"TBM2016041004",97,160,-82.548433,27.852233,0.7,"B",4,2016,13,41.2,0,2,0
"TBM2016041109",103,300,-82.496,27.482466,1.6,"N",4,2016,11,6.6708,0,2,0
"TBM2016041110",103,300,-82.51925,27.494016,1.4,"N",4,2016,11,6.6708,0,2,0
"TBM2016041111",103,300,-82.5331,27.504966,1.6,"M",4,2016,12,7.412,0,2,0
"TBM2016041112",103,300,-82.560666,27.505483,2.6,"M",4,2016,12,7.412,0,2,0
"TBM2016041119",103,300,-82.483766,27.518383,1.3,"M",4,2016,14,6.6708,0,2,0
"TBM2016041120",103,300,-82.4841,27.526983,2.3,"M",4,2016,14,7.412,0,2,0
"TBM2016041206",106,300,-82.4593,27.713466,4,"L",4,2016,10,7.412,0,2,0
"TBM2016041207",106,300,-82.448566,27.706916,3,"L",4,2016,10,6.6708,0,2,0
"TBM2016041208",106,300,-82.44805,27.706916,3.8,"L",4,2016,10,6.6708,0,2,0
"TBM2016041209",106,300,-82.4568,27.6984,3.9,"L",4,2016,11,6.6708,0,2,0
"TBM2016041210",106,300,-82.432166,27.6852,4,"L",4,2016,11,7.412,0,2,0
"TBM2016041211",106,300,-82.433716,27.6662,1.8,"L",4,2016,11,7.412,0,2,0
"TBM2016041301",111,300,-82.729383,27.646333,6.9,"D",4,2016,9,14.0828,0,2,0
"TBM2016041304",111,160,-82.660866,27.7014,0.7,"D",4,2016,11,41.2,0,2,0
"TBM2016041305",111,160,-82.630916,27.741866,2.2,"B",4,2016,12,41.2,0,2,0
"TBM2016050101",139,160,-82.679883,27.695733,2,"D",5,2016,8,41.2,0,3,0
"TBM2016050102",139,160,-82.739783,27.645733,0.8,"D",5,2016,10,41.2,0,3,0
"TBM2016050103",139,160,-82.677466,27.689066,1,"D",5,2016,11,41.2,0,3,0
"TBM2016050104",139,160,-82.6307,27.741933,2.1,"B",5,2016,12,41.2,0,3,0
"TBM2016050105",139,160,-82.63985,27.737716,2,"B",5,2016,13,41.2,0,3,0
"TBM2016050202",132,300,-82.598666,27.887983,2.5,"A",5,2016,8,14.824,0,3,0
"TBM2016050205",132,300,-82.615516,27.92935,4.1,"A",5,2016,10,14.824,0,3,0
"TBM2016050206",132,300,-82.599033,27.92215,5.2,"A",5,2016,10,14.824,0,3,0
"TBM2016050301",138,300,-82.59235,27.801516,3.2,"B",5,2016,8,14.824,0,3,0
"TBM2016050307",138,160,-82.554816,27.852516,1,"B",5,2016,11,41.2,0,3,0
"TBM2016050414",130,300,-82.35245,27.8565,1.5,"K",5,2016,12,7.412,0,3,0
"TBM2016050415",130,300,-82.3697,27.8577,1.7,"K",5,2016,13,7.412,0,3,0
"TBM2016050601",127,160,-82.5211,27.68735,0.7,"E",5,2016,8,41.2,0,3,0
"TBM2016050603",127,300,-82.543483,27.69495,3.1,"E",5,2016,10,14.824,0,3,0
"TBM2016050701",123,160,-82.603633,27.973683,2,"A",5,2016,8,41.2,0,3,0
"TBM2016050702",123,160,-82.549266,27.942183,1,"A",5,2016,9,41.2,0,3,0
"TBM2016050703",123,160,-82.611366,27.875766,0.8,"B",5,2016,10,41.2,0,3,0
"TBM2016050705",123,160,-82.712466,27.95745,0.9,"A",5,2016,12,41.2,0,3,0
